Date,PortfolioValue,AAPL,TSLA,MSTR,GME,AMZN,MSFT,NVDA,META,UNH,V,JPM,IBKR,RBLX,DKNG,CELH,SOFI,HOOD,ABNB,PEP,COST,AMD,GOOG,MRK,CSCO,WMT,BA,C,DIS,CRM,AMGN,LOW,GS,WBA,PYPL,ADBE,NKE,ORCL,TXN,PFE,INTC,BKNG,GE,UPS,T,VRTX,MDT,CVX,ABBV,MCD,BLK,FDX,CAT,ZM,TEAM,DDOG,SHOP,LYFT,UBER,TWLO,DOCU,RIVN,F,GM,XOM,OXY,PSX,APA,WBD,SBUX,BK,MS,ETSY,PANW,ZS,ANET,LULU,DE,SPOT,CHTR,MAR,HON,NOW,ADP,TMO,AVGO,KLAC,MPC,DFS,MTCH,EBAY,ALGN,CRWD,DD,GLW,VRSK,ILMN,REGN,SWKS,FTNT,ROST,BBY,AES,DRI,ULTA,IDXX,APPF,INSM,FND,RUN,BL,FOUR,ESTC,NEOG,RGEN,VRT,MGNI,LMND,WOLF,XLF,XLK,XLY,XLE,XLV,XLI,XLB,XLU,XME,XOP,XRT,SPY,QQQ,IVV,VTI,IWM,DIA
2024-04-10,6362659.4108867645,0.00%,0.00%,4.27%,0.00%,0.00%,5.23%,0.00%,0.00%,0.00%,0.00%,1.77%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.89%,0.00%,0.00%,2.12%,0.00%,12.55%,0.01%,0.00%,1.05%,0.00%,0.00%,0.00%,0.00%,0.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.49%,0.00%,2.68%,5.21%,0.00%,0.00%,17.44%,7.05%,0.00%,0.00%,0.00%,0.00%,0.00%,3.20%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.12%,2.52%,11.14%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7.27%,0.00%,0.00%,0.00%,0.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.67%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.87%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.74%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-04-11,6366576.520474434,0.00%,0.00%,3.96%,0.00%,0.00%,5.98%,0.00%,0.00%,0.00%,0.00%,1.83%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7.44%,0.00%,0.00%,3.08%,0.00%,11.84%,0.00%,0.00%,1.16%,0.00%,0.00%,0.00%,0.00%,0.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.01%,0.00%,2.46%,4.72%,0.00%,0.00%,16.92%,7.14%,0.00%,0.00%,0.00%,0.00%,0.00%,3.12%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.63%,2.95%,10.51%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7.08%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.73%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.73%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-04-12,6275478.703582764,0.00%,0.00%,3.85%,0.00%,0.00%,5.56%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.29%,0.00%,0.00%,4.56%,0.00%,11.64%,0.00%,0.00%,0.83%,0.00%,0.00%,0.00%,0.00%,0.62%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.15%,0.00%,2.87%,4.48%,0.00%,0.00%,15.53%,8.36%,0.00%,0.00%,0.00%,0.00%,0.00%,3.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.94%,3.21%,9.79%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7.32%,0.00%,0.00%,0.00%,0.77%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.96%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.44%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-04-15,6194157.580654144,0.00%,0.00%,3.17%,0.00%,0.00%,5.88%,0.00%,0.00%,1.53%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7.12%,0.00%,0.00%,5.25%,0.00%,12.18%,0.00%,0.00%,1.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.79%,0.00%,3.36%,4.25%,0.00%,0.00%,14.49%,7.72%,0.00%,0.00%,0.00%,0.00%,0.00%,2.89%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.49%,3.38%,9.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.93%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.38%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.18%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-04-16,6181640.572048187,0.00%,0.00%,2.87%,0.00%,0.00%,5.84%,0.00%,0.00%,2.25%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.21%,0.00%,0.00%,4.96%,0.00%,12.43%,0.14%,0.00%,1.43%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.21%,0.00%,3.42%,3.65%,0.00%,0.00%,14.67%,7.09%,0.00%,0.00%,0.00%,0.00%,0.00%,2.77%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.19%,2.99%,9.12%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.74%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-04-17,6164164.725288391,0.00%,0.00%,2.60%,0.00%,0.00%,6.06%,0.00%,0.00%,2.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.28%,0.00%,0.00%,5.27%,0.00%,12.16%,0.13%,0.00%,1.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.92%,0.00%,3.68%,2.99%,0.00%,0.00%,14.37%,8.63%,0.00%,0.00%,0.00%,0.00%,0.00%,2.48%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.29%,1.75%,8.97%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.49%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.78%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.54%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-04-18,6135776.072775841,0.00%,0.00%,2.59%,0.00%,0.00%,4.58%,0.97%,0.00%,4.29%,0.00%,0.00%,0.44%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.60%,6.00%,0.00%,0.00%,5.13%,0.00%,11.75%,0.28%,0.00%,1.35%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.83%,0.00%,4.27%,2.93%,0.00%,0.00%,13.71%,8.89%,0.00%,0.00%,0.00%,0.00%,0.00%,2.65%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.35%,2.61%,7.79%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.37%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.09%,1.31%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.81%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.41%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-04-19,6111614.27457428,0.00%,0.00%,2.59%,0.00%,0.00%,5.62%,0.35%,0.00%,4.47%,0.00%,0.00%,2.38%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.22%,5.60%,0.00%,0.00%,5.44%,0.00%,11.16%,0.14%,0.00%,1.15%,0.00%,0.00%,0.00%,0.00%,0.26%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.98%,0.00%,6.09%,3.51%,0.00%,0.00%,13.55%,6.86%,0.00%,0.00%,0.00%,0.00%,0.00%,2.55%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.71%,2.36%,7.35%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.75%,0.82%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.34%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,0.31%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-04-22,6166798.607830048,0.00%,0.00%,2.96%,0.00%,0.00%,4.61%,0.23%,0.00%,3.72%,0.00%,0.00%,2.27%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.33%,6.51%,0.00%,0.00%,5.71%,0.00%,10.45%,0.37%,0.00%,1.36%,0.00%,0.00%,0.00%,0.00%,0.35%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.24%,0.00%,4.75%,3.86%,0.00%,0.00%,15.00%,6.23%,0.00%,0.00%,0.00%,0.00%,0.00%,2.91%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.40%,2.05%,7.72%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.38%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.59%,0.00%,0.00%,0.00%,0.00%,0.00%,0.67%,1.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.68%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.54%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-04-23,6268574.096752167,0.00%,0.00%,2.96%,0.00%,0.00%,3.96%,0.38%,0.00%,3.91%,0.00%,0.00%,2.31%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.60%,6.98%,0.00%,0.00%,4.59%,0.00%,10.98%,0.34%,0.00%,1.34%,0.00%,0.00%,0.00%,0.00%,0.24%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.76%,0.00%,4.33%,3.88%,0.00%,0.00%,14.67%,5.65%,0.00%,0.00%,0.00%,0.00%,0.00%,2.94%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.48%,1.95%,8.09%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.48%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.84%,0.00%,0.00%,0.00%,0.00%,0.00%,0.54%,0.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.44%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,0.00%,0.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-04-24,6228055.464160919,0.00%,0.00%,2.05%,0.00%,0.00%,3.93%,0.00%,0.00%,4.21%,0.00%,0.00%,3.06%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.49%,6.79%,0.00%,0.00%,5.79%,0.00%,11.32%,0.00%,0.00%,1.63%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.54%,0.00%,5.45%,1.91%,0.00%,0.00%,12.69%,5.71%,0.00%,0.00%,0.00%,0.00%,0.00%,2.84%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.12%,3.71%,7.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.21%,0.00%,0.00%,0.00%,1.15%,0.00%,0.00%,0.00%,0.00%,0.00%,0.99%,0.00%,0.00%,0.00%,0.00%,0.00%,0.64%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.89%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.68%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-04-25,6237798.994337082,0.00%,0.00%,1.42%,0.00%,0.00%,2.64%,0.85%,0.00%,5.04%,0.00%,0.00%,3.43%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.26%,8.10%,0.00%,0.00%,8.72%,0.00%,11.04%,0.00%,0.00%,2.34%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.71%,0.00%,4.88%,1.02%,0.00%,0.00%,10.72%,5.45%,0.00%,0.00%,0.00%,0.00%,0.00%,2.42%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.26%,7.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.71%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.06%,0.00%,0.00%,0.00%,0.00%,0.00%,1.49%,0.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.74%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,1.71%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.96%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-04-26,6212924.674685478,0.00%,0.00%,1.54%,0.00%,0.00%,0.00%,1.16%,0.00%,5.56%,0.00%,0.00%,3.08%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.29%,8.72%,0.00%,3.18%,9.68%,0.00%,10.75%,0.00%,0.72%,2.66%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.23%,0.00%,5.54%,1.44%,0.00%,0.00%,7.98%,6.10%,0.00%,0.00%,0.00%,0.00%,0.00%,2.87%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.15%,7.25%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.54%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.93%,0.00%,0.00%,0.00%,0.00%,0.00%,1.08%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.55%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.00%,0.00%,2.42%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.56%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-04-29,6209956.7010650635,0.00%,0.00%,1.92%,0.00%,0.00%,0.00%,1.31%,0.00%,4.93%,0.00%,0.00%,2.27%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.69%,8.48%,0.00%,2.51%,7.60%,0.00%,10.07%,0.00%,0.00%,2.68%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.16%,0.00%,5.89%,1.55%,0.99%,0.00%,9.53%,6.51%,0.00%,0.00%,0.00%,0.00%,0.00%,2.96%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.27%,3.88%,7.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.65%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.19%,0.00%,0.00%,0.00%,0.00%,0.00%,0.51%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.55%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.52%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.37%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-04-30,6107548.569446564,0.00%,0.00%,0.70%,0.00%,0.00%,0.00%,2.02%,0.00%,4.72%,0.00%,0.41%,2.73%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.45%,8.78%,0.00%,2.09%,9.32%,0.00%,8.99%,0.00%,0.00%,3.16%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7.63%,0.00%,6.15%,0.47%,0.00%,0.00%,10.96%,4.29%,0.00%,0.00%,0.00%,0.00%,0.00%,2.15%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.16%,2.27%,2.59%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.16%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.53%,0.00%,0.00%,0.00%,0.00%,0.00%,5.38%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.45%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,2.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-05-01,6070415.804576874,0.00%,0.00%,0.51%,0.00%,0.00%,0.00%,1.99%,0.00%,4.72%,0.00%,1.57%,4.89%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.63%,8.51%,0.00%,2.33%,8.24%,0.00%,8.28%,0.00%,0.00%,2.89%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.46%,0.00%,6.12%,1.65%,0.00%,0.00%,9.56%,2.45%,0.00%,0.00%,0.00%,0.00%,0.00%,2.16%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.72%,0.52%,2.14%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.59%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.28%,0.00%,0.00%,0.00%,0.00%,0.00%,6.28%,3.07%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.40%,0.00%,0.00%,1.46%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.58%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-05-02,6123661.058227539,0.00%,0.00%,0.82%,0.00%,0.00%,0.00%,2.25%,0.00%,4.71%,0.00%,0.15%,5.45%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.86%,9.65%,0.00%,2.56%,7.86%,0.00%,7.97%,0.00%,0.00%,2.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7.25%,0.00%,5.93%,1.89%,0.00%,0.00%,11.08%,1.96%,0.00%,0.00%,0.00%,0.00%,0.00%,2.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.38%,0.37%,1.47%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.61%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.16%,0.00%,0.00%,0.00%,0.00%,0.00%,6.91%,1.07%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.56%,0.00%,0.00%,1.25%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.29%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-05-03,6160253.251308441,0.00%,0.00%,1.10%,0.00%,0.00%,0.00%,1.91%,0.00%,4.42%,0.00%,0.00%,5.90%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.19%,10.42%,0.00%,2.46%,7.33%,0.00%,7.04%,0.00%,0.00%,3.07%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.51%,0.00%,5.84%,1.76%,0.00%,0.00%,12.25%,0.85%,0.00%,0.00%,0.00%,0.00%,0.00%,1.68%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.51%,0.26%,0.88%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.35%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.23%,0.00%,0.00%,0.00%,0.00%,0.00%,7.48%,2.86%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.61%,0.00%,0.00%,1.07%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-05-06,6209452.422481537,0.00%,0.00%,0.81%,0.00%,0.00%,0.00%,1.78%,0.00%,4.99%,0.00%,0.00%,7.24%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.16%,10.91%,0.00%,2.36%,7.28%,0.00%,7.32%,0.00%,0.00%,3.36%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.07%,0.00%,6.48%,1.46%,0.00%,0.00%,11.01%,0.63%,0.00%,0.00%,0.00%,0.00%,0.00%,1.63%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.35%,1.10%,0.46%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.17%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.13%,0.00%,0.00%,0.00%,0.00%,0.00%,6.16%,2.98%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.74%,0.00%,0.00%,1.41%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
